index	text	travelIndex	place	tourIndex	forced	parent	travelEndDay	travelEndYear	travelEndMonth	travelStartDay	travelStartYear	travelStartMonth	lng	lat	tourEndTo	tourEndFrom	tourEndRange	tourStartTo	tourStartFrom	tourStartRange
4974	Genoa (20-28 Nov.)	3	Genoa	1	FALSE		28	1739	11	20	1739	11	8.946256	44.4056499						
4974	Piacenza	4	Piacenza	1	FALSE		0	0	0	0	0	0	9.6865813	45.0473754						
4974	Parma (30 Nov.)	5	Parma	1	FALSE		30	1739	11	30	1739	11	10.3279036	44.801485						
4974	Modena	6	Modena	1	FALSE		0	0	0	0	0	0	10.9200867	44.6488366						
4974	Bologna (3-15 Dec.)	7	Bologna	1	FALSE		15	1739	12	3	1739	12	11.3426163	44.494887						
4974	Florence (16 Dec. 1739-21 Mar. 1740)	8	Florence	1	FALSE		21	1740	3	16	1739	12	11.2480006	43.7710332						
4974	Siena (22 Mar.)	9	Siena	1	FALSE		22	1740	3	22	1740	3	11.3307574	43.318809						
4974	Rome (26 Mar.-12 Jun.)	10	Rome	1	FALSE		12	1740	6	26	1740	3	12.4801802	41.8723889						
4974	"Naples (Jun., 'about nine days')"	11	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4974	Rome (Jun.)	12	Rome	1	FALSE		0	1740	6	0	1740	6	12.4801802	41.8723889						
4974	Florence (c.8 Jul. 1740-24 Apr. 1741)	13	Florence	1	FALSE		24	1741	4	8	1740	7	11.2480006	43.7710332						
4974	Bologna in Aug	1	Bologna in Aug	1		13	0	0	0	0	0	0	11.3426163	44.494887						
4975	Milan (Oct. 1744)	1	Milan	1	FALSE		0	1744	10	0	1744	10	9.1859243	45.4654219	1746	1746	FALSE	1744	1744	FALSE
4975	Turin (by Apr. 1745)	2	Turin	1	FALSE		0	1745	4	0	1745	4	7.6868565	45.070312						
4975	Florence (by 29 Jun. 1745-Apr. 1746)	3	Florence	1	FALSE		0	1746	4	29	1745	6	11.2480006	43.7710332						
4975	Rome (Apr.-)	4	Rome	1	FALSE		0	1746	4	0	1746	4	12.4801802	41.8723889						
4975	Naples	5	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4977	Padua (11 Oct. 1722)	1	Padua	1	FALSE		11	1722	10	11	1722	10	11.8767611	45.4064349	1723	1723	FALSE	1722	1722	FALSE
4977	Rome (by 12-26 Jan. 1723)	2	Rome	1	FALSE		26	1723	1	12	1723	1	12.4801802	41.8723889						
4977	Naples	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
4977	Rome (4 Feb.-)	4	Rome	1	FALSE		4	1723	2	4	1723	2	12.4801802	41.8723889						
4978	"Naples (5 Feb.: a tutor in the suite of the Duke of Gloucester 1787 (World Advertiser, 5 Feb. 1787)"	1	Naples	1	FALSE		5	1787	2	5	1787	2	14.2681244	40.8517746	1787	1787	FALSE	1787	1787	FALSE
4980	Padua (26 Sep.; Brown 1331)	1	Padua	1	FALSE		26	1709	9	26	1709	9	11.8767611	45.4064349	1709	1709	FALSE	1709	1709	FALSE
4981	Florence (24 Aug.; Gazz.Tosc.)	1	Florence	1	FALSE		24	1771	8	24	1771	8	11.2480006	43.7710332	1771	1771	FALSE	1771	1771	FALSE
4981				2											1791	1791	FALSE	1791	1791	FALSE
4983	"Rome ('Carlo Vater Inglese Catolico - 40' with , Constable at the Casa Guarnieri; AVR SA, S.Andrea delle Fratte)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1750	1750	FALSE	1750	1750	FALSE
4984	Florence (by 30 Sep.-11 Nov. 1769)	1	Florence	1	FALSE		11	1769	11	30	1769	9	11.2480006	43.7710332	1771	1771	FALSE	1769	1769	FALSE
4984	Naples (by May 1770)	2	Naples	1	FALSE		0	1770	5	0	1770	5	14.2681244	40.8517746						
4984	Rome (-Apr. 1771)	3	Rome	1	FALSE		0	1771	4	0	1771	4	12.4801802	41.8723889						
4984	Loreto	4	Loreto	1	FALSE		0	0	0	0	0	0	13.6065668	43.4396423						
4984	Bologna (May)	5	Bologna	1	FALSE		0	1771	5	0	1771	5	11.3426163	44.494887						
4984	Venice (May)	6	Venice	1	FALSE		0	1771	5	0	1771	5	12.3155151	45.4408474						
4986	Rome (4 Feb. 1738)	1	Rome	1	FALSE		4	1738	2	4	1738	2	12.4801802	41.8723889	1738	1738	FALSE	1738	1738	FALSE
4986	Naples (23 Feb.)	2	Naples	1	FALSE		23	1738	2	23	1738	2	14.2681244	40.8517746						
4986	Rome (11 Mar.)	3	Rome	1	FALSE		11	1738	3	11	1738	3	12.4801802	41.8723889						
4986	Venice (29 Jun.-14 Jul.; ASV is 763)	1	Venice	2	FALSE		14	1792	7	29	1792	6	12.3155151	45.4408474	1792	1792	FALSE	1792	1792	FALSE
4988	Rome (12 Dec.; The World)	1	Rome	1	FALSE		12	1791	12	12	1791	12	12.4801802	41.8723889	1791	1791	FALSE	1791	1791	FALSE
4989	Rome (by Mar. 1751-Apr. 1752)	1	Rome	1	FALSE		0	1752	4	0	1751	3	12.4801802	41.8723889	1752	1752	FALSE	1751	1751	FALSE
4989	Capua (30 Apr.)	2	Capua	1	FALSE		30	1752	4	30	1752	4	14.2130486	41.1061258						
4989	Naples (May.-Jun.)	3	Naples	1	FALSE		0	1752	6	0	1752	5	14.2681244	40.8517746						
4990	"(Ward accompanied the Duke of Gloucester in Italy,commissioned a Moonlight from James Forrester; Thorpe letters MSS, 10 Aug. 1774)"	1	Italy	1	TRUE		0	0	0	0	0	0	12.56738	41.87194	1774	1774	FALSE	1774	1774	FALSE
4991	Venice (2 Apr.; ASV is 761)	1	Venice	1	FALSE		2	1791	4	2	1791	4	12.3155151	45.4408474	1791	1791	FALSE	1791	1791	FALSE
4993	Naples (27 Oct. 1761-24 Jan. 1762)	2	Naples	1	FALSE		24	1762	1	27	1761	10	14.2681244	40.8517746	1763	1763	FALSE	1761	1761	FALSE
4993	Florence (Sep.-)	3	Florence	1	FALSE		0	1762	9	0	1762	9	11.2480006	43.7710332						
4993	Pisa (Nov. 1762)	4	Pisa	1	FALSE		0	1762	11	0	1762	11	10.4016888	43.7228386						
4993	Rome (by 11 Mar. 1763-)	5	Rome	1	FALSE		11	1763	3	11	1763	3	12.4801802	41.8723889						
4993	Venice (by 30 Apr.-after 29/30 May)	6	Venice	1	FALSE		0	1763	5	30	1763	4	12.3155151	45.4408474						
4994	Leghorn (5 Oct. 1714)	2	Leghorn	1	FALSE		5	1714	10	5	1714	10	10.416111	43.520833	1715	1715	FALSE	1714	1714	FALSE
4994	Pisa	3	Pisa	1	FALSE		0	0	0	0	0	0	10.4016888	43.7228386						
4994	Lucca	4	Lucca	1	FALSE		0	0	0	0	0	0	10.4950609	43.8376211						
4994	Florence (11 Oct.)	5	Florence	1	FALSE		11	1714	10	11	1714	10	11.2480006	43.7710332						
4994	Naples (Nov.)	6	Naples	1	FALSE		0	1714	11	0	1714	11	14.2681244	40.8517746						
4994	Rome (1 Dec. 1714-Apr. 1715)	7	Rome	1	FALSE		0	1715	4	1	1714	12	12.4801802	41.8723889						
4994	Bologna (3 May)	8	Bologna	1	FALSE		3	1715	5	3	1715	5	11.3426163	44.494887						
4994	Modena	9	Modena	1	FALSE		0	0	0	0	0	0	10.9200867	44.6488366						
4994	Parma	10	Parma	1	FALSE		0	0	0	0	0	0	10.3279036	44.801485						
4994	Cremona	11	Cremona	1	FALSE		0	0	0	0	0	0	10.0226511	45.133249						
4994	Mantua	12	Mantua	1	FALSE		0	0	0	0	0	0	10.7913751	45.1564168						
4994	Ferrara	13	Ferrara	1	FALSE		0	0	0	0	0	0	11.619787	44.8381237						
4994	Venice (by 31 May)	14	Venice	1	FALSE		31	1715	5	31	1715	5	12.3155151	45.4408474						
4994	Padua (2 Jun.)	15	Padua	1	FALSE		2	1715	6	2	1715	6	11.8767611	45.4064349						
4994	Vicenza	16	Vicenza	1	FALSE		0	0	0	0	0	0	11.5354214	45.5454787						
4994	Verona	17	Verona	1	FALSE		0	0	0	0	0	0	10.9916215	45.4383842						
4994	Milan	18	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
4994	Genoa	19	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
4995	Venice (13-17 Aug.)	1	Venice	1	FALSE		17	1778	8	13	1778	8	12.3155151	45.4408474	1778	1778	FALSE	1778	1778	FALSE
4995	Naples (-17 Feb. 1786)	1	Naples	2	FALSE		17	1786	2	17	1786	2	14.2681244	40.8517746	1786	1786	FALSE	1785	1785	FALSE
4995	Rome (by 23 Feb.)	2	Rome	2	FALSE		23	1786	2	23	1786	2	12.4801802	41.8723889						
4997	Turin (by 26 Oct. 1783)	1	Turin	1	FALSE		26	1783	10	26	1783	10	7.6868565	45.070312	1784	1784	FALSE	1783	1783	FALSE
4997	Genoa (Oct.)	2	Genoa	1	FALSE		0	1783	10	0	1783	10	8.946256	44.4056499						
4997	Florence (by 30 Nov.-5 Dec.)	3	Florence	1	FALSE		5	1783	12	30	1783	11	11.2480006	43.7710332						
4997	Rome (by 21 Dec. 1783)	4	Rome	1	FALSE		21	1783	12	21	1783	12	12.4801802	41.8723889						
4997	Naples (by 16 Jan.-7 Feb. 1784-)	5	Naples	1	FALSE		7	1784	2	16	1783	1	14.2681244	40.8517746						
4997	Rome (by 12-24 Apr.-)	6	Rome	1	FALSE		24	1784	4	12	1784	4	12.4801802	41.8723889						
4997	Bologna (by 13 May)	7	Bologna	1	FALSE		13	1784	5	13	1784	5	11.3426163	44.494887						
4997	Venice (by 18 May)	8	Venice	1	FALSE		18	1784	5	18	1784	5	12.3155151	45.4408474						
4997	Milan (by 5 Jun.)	9	Milan	1	FALSE		5	1784	6	5	1784	6	9.1859243	45.4654219						
4998				1											1726	1726	FALSE	1724	1724	FALSE
4998	Florence (17 Apr.; Pomfret jnl.MSS)	1	Florence	2	FALSE		17	1740	4	17	1740	4	11.2480006	43.7710332	1740	1740	FALSE	1740	1740	FALSE
4998	"(Warren, an Irish MP, recommended to John Strange in Venice by Dom Trant; Eg.1970, f.39)"	1	Italy	3	TRUE		0	0	0	0	0	0	12.56738	41.87194	1780	1780	FALSE	1780	1780	FALSE
5000	"('Lord Warnington' was in The Hague on 28 November, on his way home from Italy; Haccius to Ld. Irwin, Temple Newsam MSS, Leeds City Archives)"	1	Italy	1	TRUE		0	0	0	0	0	0	12.56738	41.87194	1704	1704	FALSE	1704	1704	FALSE
5001	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1793	1793	FALSE	1786	1786	FALSE
5003	"Florence (Feb.: attended the farewell dinner for Lambert Blackwell; HMC Buccleuch {Montagu Ho.}, 2ii:708)"	1	Florence	1	FALSE		0	1705	2	0	1705	2	11.2480006	43.7710332	1705	1705	FALSE	1705	1705	FALSE
5006	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1808	1808	FALSE	1777	1777	FALSE
5007	"Rome (Jan.: J. Russel, 16 Jan., Wicklow MSS)"	1	Rome	1	FALSE		0	1753	1	0	1753	1	12.4801802	41.8723889	1753	1753	FALSE	1753	1753	FALSE
5008	Rome (May/Jun.-)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1732	1732	FALSE	1732	1732	FALSE
5008	Padua (3 Jun.)	2	Padua	1	FALSE		3	1732	6	3	1732	6	11.8767611	45.4064349						
5009	Mont Cenis (16 Sep. 1787)	1	Mont Cenis	1	FALSE		16	1787	9	16	1787	9	6.9280553	45.2375251	1789	1789	FALSE	1787	1787	FALSE
5009	Turin (Sep.)	2	Turin	1	FALSE		0	1787	9	0	1787	9	7.6868565	45.070312						
5009	Genoa (by 6 Oct.)	3	Genoa	1	FALSE		6	1787	10	6	1787	10	8.946256	44.4056499						
5009	Milan (11 Oct.)	4	Milan	1	FALSE		11	1787	10	11	1787	10	9.1859243	45.4654219						
5009	Bologna (by 19 Oct.)	5	Bologna	1	FALSE		19	1787	10	19	1787	10	11.3426163	44.494887						
5009	Florence (late Oct.)	6	Florence	1	FALSE		0	1787	10	0	1787	10	11.2480006	43.7710332						
5009	Leghorn (15 Nov.)	7	Leghorn	1	FALSE		15	1787	11	15	1787	11	10.416111	43.520833						
5009	Siena	8	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
5009	Viterbo	9	Viterbo	1	FALSE		0	0	0	0	0	0	12.107669	42.4206766						
5009	Rome (by 25 Nov. 1787-Jan. 1788)	10	Rome	1	FALSE		0	1788	1	25	1787	11	12.4801802	41.8723889						
5009	Naples (by 20 Jan.)	11	Naples	1	FALSE		20	1788	1	20	1788	1	14.2681244	40.8517746						
5009	Sicily (Feb.-Apr.)	12	Sicily	1	FALSE		0	1788	4	0	1788	2	14.0153557	37.5999938						
5009	Naples (Apr.)	13	Naples	1	FALSE		0	1788	4	0	1788	4	14.2681244	40.8517746						
5009	Rome (-24 Apr.)	14	Rome	1	FALSE		24	1788	4	24	1788	4	12.4801802	41.8723889						
5009	Loreto	15	Loreto	1	FALSE		0	0	0	0	0	0	13.6065668	43.4396423						
5009	Bologna	16	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
5009	Venice (by 1 May-Jul.)	17	Venice	1	FALSE		0	1788	7	1	1788	5	12.3155151	45.4408474						
5009	Venice (1 Mar.-3 Apr. 1789)	18	Venice	1	FALSE		3	1789	4	1	1788	3	12.3155151	45.4408474						
5009	Padua	19	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
5009	Vicenza	20	Vicenza	1	FALSE		0	0	0	0	0	0	11.5354214	45.5454787						
5009	Verona	21	Verona	1	FALSE		0	0	0	0	0	0	10.9916215	45.4383842						
5010	Padua (9 Nov.; Brown 1720)	1	Padua	1	FALSE		9	1722	11	9	1722	11	11.8767611	45.4064349	1722	1722	FALSE	1722	1722	FALSE
5011	"Florence (Jun.: 'Mr Watley'; Pomfret jnl.MSS, 6 Jun. 1740)"	1	Florence	1	FALSE		0	1740	6	0	1740	6	11.2480006	43.7710332	1740	1740	FALSE	1740	1740	FALSE
5013	"Rome (he sat to Batoni for a portrait dated 1775; sold Sotheby's, 14 Jul. 1993)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1775	1775	FALSE	1775	1775	FALSE
5014	Padua (31 Oct. 1730)	1	Padua	1	FALSE		31	1730	10	31	1730	10	11.8767611	45.4064349	1731	1731	FALSE	1730	1730	FALSE
5014	Rome	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
5014	Florence (by 23 Nov. 1731)	3	Florence	1	FALSE		23	1731	11	23	1731	11	11.2480006	43.7710332						
5015	Venice	1	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1769	1769	FALSE	1764	1764	FALSE
5016	Florence (by Mar. 1749)	1	Florence	1	FALSE		0	1749	3	0	1749	3	11.2480006	43.7710332	1750	1750	FALSE	1749	1749	FALSE
5016	Lucca (autumn)	2	Lucca	1	FALSE		0	0	0	0	0	0	10.4950609	43.8376211						
5016	Naples (by 9 Dec. 1749-Mar. 1750)	3	Naples	1	FALSE		0	1750	3	9	1749	12	14.2681244	40.8517746						
5018	Padua (2 Oct.; Brown 1590)	1	Padua	1	FALSE		2	1718	10	2	1718	10	11.8767611	45.4064349	1718	1718	FALSE	1718	1718	FALSE
5019	Rome (Mar.)	1	Rome	1	FALSE		0	1728	3	0	1728	3	12.4801802	41.8723889	1728	1728	FALSE	1728	1728	FALSE
5020	Rome (by 27 Dec. 1736)	1	Rome	1	FALSE		27	1736	12	27	1736	12	12.4801802	41.8723889	1737	1737	FALSE	1736	1736	FALSE
5021	"Venice (30 Jun.-6 Jul.: with Richard Woodward, Richard Combe,Hon. Andrew Archer; ASV is 758)"	1	Venice	1	FALSE		6	1757	7	30	1757	6	12.3155151	45.4408474	1757	1757	FALSE	1757	1757	FALSE
5023	Padua (28 Jul.; ASV is 782)	1	Padua	1	FALSE		28	1796	7	28	1796	7	11.8767611	45.4064349	1796	1796	FALSE	1796	1796	FALSE
5025	"Leghorn (brother of Gen. Watson, with his family,mother; Thomson letters MSS, 8 Jan. 1783)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1783	1783	FALSE	1783	1783	FALSE
5027	Venice (17 Apr.; ASV is 777)	1	Venice	1	FALSE		17	1796	4	17	1796	4	12.3155151	45.4408474	1796	1796	FALSE	1796	1796	FALSE
5028	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1786	1786	FALSE	1786	1786	FALSE
5029	Florence (by 2 Jan.)	1	Florence	1	FALSE		2	1773	1	2	1773	1	11.2480006	43.7710332	1773	1773	FALSE	1773	1773	FALSE
5031	Milan (Apr.-May)	1	Milan	1	FALSE		0	1770	5	0	1770	4	9.1859243	45.4654219	1770	1770	FALSE	1770	1770	FALSE
5031	Florence (30 Jun.)	2	Florence	1	FALSE		30	1770	6	30	1770	6	11.2480006	43.7710332						
5031	Rome (Jul.-Aug.)	3	Rome	1	FALSE		0	1770	8	0	1770	7	12.4801802	41.8723889						
5032	"Turin (Oct.: at the Academy, 'General Webb's youngest son'; HMC Stuart, 3:162)"	1	Turin	1	FALSE		0	1716	10	0	1716	10	7.6868565	45.070312	1716	1716	FALSE	1716	1716	FALSE
5033	Bologna (by 24 Jun. 1755)	1	Bologna	1	FALSE		24	1755	6	24	1755	6	11.3426163	44.494887	1755	1755	FALSE	1755	1755	FALSE
5033	Rome	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
5034	"Leghorn (Leghorn Inscr., 82)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1829	1829	FALSE	1780	1780	FALSE
5035	Capua (31 Oct. 1752)	1	Capua	1	FALSE		31	1752	10	31	1752	10	14.2130486	41.1061258	1753	1753	FALSE	1752	1752	FALSE
5035	Naples	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
5035	Capua (2 Dec. 1752)	3	Capua	1	FALSE		2	1752	12	2	1752	12	14.2130486	41.1061258						
5035	Rome (by 16 Jan. 1753)	4	Rome	1	FALSE		16	1753	1	16	1753	1	12.4801802	41.8723889						
5035	Capua (10 Mar.)	5	Capua	1	FALSE		10	1753	3	10	1753	3	14.2130486	41.1061258						
5036	Venice (by Dec.)	1	Venice	1	FALSE		0	1730	12	0	1730	12	12.3155151	45.4408474	1730	1730	FALSE	1730	1730	FALSE
5039	"Rome (1 Feb.: with Cotton,, St John; Shrewsbury Jnl.)"	1	Rome	1	FALSE		1	1702	2	1	1702	2	12.4801802	41.8723889	1702	1702	FALSE	1702	1702	FALSE
5039	"Venice (c.Nov.: he left Augsburg for Venice on 9 Nov., travelling with Humphrey Chetham; Chetham jnl.MSS)"	1	Venice	2	FALSE		0	1706	11	0	1706	11	12.3155151	45.4408474	1706	1706	FALSE	1706	1706	FALSE
5039	"Venice (1 Dec.: Capt. Webb; SP 99/63, f.147)"	1	Venice	3	FALSE		1	1730	12	1	1730	12	12.3155151	45.4408474	1730	1730	FALSE	1730	1730	FALSE
5039	Naples	1	Naples	4	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1781	1781	FALSE	1780	1780	FALSE
5039	Rome (by Jun. 1780)	2	Rome	4	FALSE		0	1780	6	0	1780	6	12.4801802	41.8723889						
5039	Turin (by 9 Dec. 1781)	3	Turin	4	FALSE		9	1781	12	9	1781	12	7.6868565	45.070312						
5040	Turin	2	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1788	1788	FALSE	1787	1787	FALSE
5040	Genoa	3	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
5040	Leghorn	4	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
5040	Florence	5	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
5040	Rome (1787-Nov. 1788)	6	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
5040	Naples	7	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
5040	Bologna	8	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
5040	Ferrara	9	Ferrara	1	FALSE		0	0	0	0	0	0	11.619787	44.8381237						
5040	Padua	10	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
5040	Venice	11	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
5041	"(according to Redgrave, Webber was in Italy, France,Switzerland in 1787; he exhibited a view of Lake Como at the RA in 1792)"	1	Italy	1	TRUE		0	0	0	0	0	0	12.56738	41.87194	1787	1787	FALSE	1787	1787	FALSE
5042				1											1793	1793	FALSE	1791	1791	FALSE
5042				2											1795	1795	FALSE	1794	1794	FALSE
5043	Turin (11 May-10 Jun. 1792)	2	Turin	1	FALSE		10	1792	6	11	1791	5	7.6868565	45.070312	1793	1793	FALSE	1791	1791	FALSE
5043	Milan (13-22 Jun.)	3	Milan	1	FALSE		22	1792	6	13	1792	6	9.1859243	45.4654219						
5043	Mantua (23 Jun.)	4	Mantua	1	FALSE		23	1792	6	23	1792	6	10.7913751	45.1564168						
5043	Venice (29 Sep.-6 Oct.)	5	Venice	1	FALSE		6	1792	10	29	1792	9	12.3155151	45.4408474						
5043	Mantua	6	Mantua	1	FALSE		0	0	0	0	0	0	10.7913751	45.1564168						
5043	Parma	7	Parma	1	FALSE		0	0	0	0	0	0	10.3279036	44.801485						
5043	Bologna	8	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
5043	Florence	9	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
5043	Rome	10	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
5043	Naples (Oct. 1792-23 May 1793)	11	Naples	1	FALSE		23	1793	5	0	1792	10	14.2681244	40.8517746						
5043	Rome (25 May-14 Jun.)	12	Rome	1	FALSE		14	1793	6	25	1793	5	12.4801802	41.8723889						
5043	Perugia	13	Perugia	1	FALSE		0	0	0	0	0	0	12.3908279	43.1107168						
5043	Cortona	14	Cortona	1	FALSE		0	0	0	0	0	0	11.98512	43.2750634						
5043	Florence (20 Jun.-2 Jul.)	15	Florence	1	FALSE		2	1793	7	20	1793	6	11.2480006	43.7710332						
5043	Milan (5 Jul.)	16	Milan	1	FALSE		5	1793	7	5	1793	7	9.1859243	45.4654219						
5043	Florence (8 Jan.-15 Feb. 1794)	2	Florence	2	FALSE		15	1794	2	8	1794	1	11.2480006	43.7710332	1796	1796	FALSE	1794	1794	FALSE
5043	Rome (20-22 Feb.)	3	Rome	2	FALSE		22	1794	2	20	1794	2	12.4801802	41.8723889						
5043	Naples (26 Feb.-Apr.)	4	Naples	2	FALSE		0	1794	4	26	1794	2	14.2681244	40.8517746						
5043	Rome (Apr./May)	5	Rome	2	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
5043	Florence (by 12 Jun.-Aug.)	6	Florence	2	FALSE		0	1794	8	12	1794	6	11.2480006	43.7710332						
5043	Lucca (Sep.)	7	Lucca	2	FALSE		0	1794	9	0	1794	9	10.4950609	43.8376211						
5043	Pisa	8	Pisa	2	FALSE		0	0	0	0	0	0	10.4016888	43.7228386						
5043	Florence (Oct. 1794-Apr. 1795)	9	Florence	2	FALSE		0	1795	4	0	1794	10	11.2480006	43.7710332						
5043	Rome (Apr.)	10	Rome	2	FALSE		0	1795	4	0	1795	4	12.4801802	41.8723889						
5043	Florence (May)	11	Florence	2	FALSE		0	1795	5	0	1795	5	11.2480006	43.7710332						
5043	Lucca (Jun.)	12	Lucca	2	FALSE		0	1795	6	0	1795	6	10.4950609	43.8376211						
5043	Pisa	13	Pisa	2	FALSE		0	0	0	0	0	0	10.4016888	43.7228386						
5043	Leghorn	14	Leghorn	2	FALSE		0	0	0	0	0	0	10.416111	43.520833						
5043	Genoa (Jul.)	15	Genoa	2	FALSE		0	1795	7	0	1795	7	8.946256	44.4056499						
5043	Lucca	16	Lucca	2	FALSE		0	0	0	0	0	0	10.4950609	43.8376211						
5043	Florence (Aug.-22 Nov.)	17	Florence	2	FALSE		22	1795	11	0	1795	8	11.2480006	43.7710332						
5043	Bologna (22 Nov.)	18	Bologna	2	FALSE		22	1795	11	22	1795	11	11.3426163	44.494887						
5043	Florence (Dec. 1795-9 Feb. 1796)	19	Florence	2	FALSE		9	1796	2	0	1795	12	11.2480006	43.7710332						
5043	Rome (18 Feb.-1 Mar.)	20	Rome	2	FALSE		1	1796	3	18	1796	2	12.4801802	41.8723889						
5043	Naples (Mar.)	21	Naples	2	FALSE		0	1796	3	0	1796	3	14.2681244	40.8517746						
5043	Rome (Apr.)	22	Rome	2	FALSE		0	1796	4	0	1796	4	12.4801802	41.8723889						
5043	Florence (-11 Apr.)	23	Florence	2	FALSE		11	1796	4	11	1796	4	11.2480006	43.7710332						
5043	Ferrara (18 Apr.)	24	Ferrara	2	FALSE		18	1796	4	18	1796	4	11.619787	44.8381237						
5043	Padua (20-24 Apr.)	25	Padua	2	FALSE		24	1796	4	20	1796	4	11.8767611	45.4064349						
5044	Turin	2	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1765	1765	FALSE	1764	1764	FALSE
5044	Milan	3	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
5044	Genoa	4	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
5044	Bologna	5	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
5044	Florence (by 2 Dec.)	6	Florence	1	FALSE		2	1764	12	2	1764	12	11.2480006	43.7710332						
5044	Rome (23 Dec. 1764-9 Mar. 1765)	7	Rome	1	FALSE		9	1765	3	23	1764	12	12.4801802	41.8723889						
5044	Naples (Mar.)	8	Naples	1	FALSE		0	1765	3	0	1765	3	14.2681244	40.8517746						
5044	Rome (by 31 Mar.-May)	9	Rome	1	FALSE		0	1765	5	31	1765	3	12.4801802	41.8723889						
5044	Venice	10	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
5048	Rome (by Easter 1777-c.Jul. 1778)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1778	1778	FALSE	1777	1777	FALSE
5049	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1762	1762	FALSE	1762	1762	FALSE
5050	"Rome (17 Aug.: listed among the English loyal to the King; SP 85/16, f.120)"	1	Rome	1	FALSE		17	1726	8	17	1726	8	12.4801802	41.8723889	1726	1726	FALSE	1726	1726	FALSE
5051	Venice (13 Mar.; ASV is 761)	1	Venice	1	FALSE		13	1790	3	13	1790	3	12.3155151	45.4408474	1790	1790	FALSE	1790	1790	FALSE
5052	"Padua (attending the University; Andrichs, 162-3)"	1	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349	1703	1703	FALSE	1702	1702	FALSE
5053	Rome (by 21 Feb.-Apr.)	1	Rome	1	FALSE		0	1785	4	21	1785	2	12.4801802	41.8723889	1785	1785	FALSE	1785	1785	FALSE
5053	Mantua (by 29 May)	2	Mantua	1	FALSE		29	1785	5	29	1785	5	10.7913751	45.1564168						
5055	"Rome (18 Apr.: dining with Lord Clifford, Sir Richard Colt Hoare, Mrs Maria Villiers,Mr Bell; HMC 10th Rpt., 4:53)"	1	Rome	1	FALSE		18	1791	4	18	1791	4	12.4801802	41.8723889	1791	1791	FALSE	1791	1791	FALSE
5056	Padua (5 May; Brown 1811)	1	Padua	1	FALSE		5	1726	5	5	1726	5	11.8767611	45.4064349	1726	1726	FALSE	1726	1726	FALSE
5059	Rome (23 Dec. 1737-17 Feb. 1738)	1	Rome	1	FALSE		17	1738	2	23	1737	12	12.4801802	41.8723889	1738	1738	FALSE	1737	1737	FALSE
